contract_address,slug,total_volume
0x5ddb2ca013ebe1c0f2f9ab8ad3d3d4bccdb66b35,deadheads-vessels,24.082869999999996
0x620de236fcce1e061725f382be3d1bf689f29a5c,lulupunk,24.05650000000001
0x0a162dd6dec3d952e5b1af7d75a92282eb3f1648,piratesoftheopensea,24.04580804687904
0x3f33eea734b01ec9e9bd1b44a3eb80c36ba585be,digital-landowners-society,24.039749
0x1deba3c808ea5273ee9ac3db068cea511a24bdf2,fiathedz,24.02795340000001
0xd93eb3bcd333d934b5c18f28fee3ab72b2aec5af,ripcache,24.0237
0xe26bbb75b75378c4e032c9af0f4a9b899bd0e7bc,ukiyoplayersphase1,24.002599889999995
0x97011822707b8b38d56db28ffacbb743827348ea,unboxlabs,24.0
0xa613d10b3bf3fa019eed32c41536c7c7285c85cb,unboxlabs,24.0
0xb3e6b7e26bedcbc36649095a5cbb4181339da1b5,nara-plaza-oil-painting,24.0
0x4c2108158496c99d1447e3f0c156f517b14840f1,officialcryptocity,23.9861864627
0x58c6bbd2fbdb1b73cf20d3fc764891d7d1be9b22,osashimichan,23.9695
0xd6416a6e6276c3f00344d37edfb883200ab47d4a,hash-stamps,23.937675
0x28513c1b5b4c1c03c665a72dfa399f802ad06138,mutanthumanclub-official,23.934797450000072
0xe644fa2b37013754168d372258dfcf503f326314,aradena-comics,23.9329
0xf80e6c974b1f883982e1a077f5fe98269165009a,color-rhythms,23.926898999999995
0x61621722798e4370a0d965a5bd1fdd0f527699b1,the-cult-dao-ethereum,23.9237
0xf43a4f487b76e27eeb410ec51345b7c48f56a21d,project-kurayami,23.911759899999996
0x9103650d8c0fe6600de16d9f17d9b84910d43df5,vizzy-visuals,23.88369
0xfb49eef1b8d9ff9ab0576d66fac60848b874702b,eastip,23.86708646751559
0x66bd174c61659019091373348879d3cccd03c96c,the-end-has-begun,23.86320380000004
0x500c5c9fe70e5820ec829354620f1c070224917d,daocentral,23.840298999999977
0xf1b214702bed6ec64843f55e5d566d8ffb3034dd,ornament-by-jan-robert-leegte,23.81991
0x1e9041c4b0413725bd0621a0ef7dae5ec34a7ea1,spottie-s1,23.8006
0xf7f83cbb51ba65fb19ab9ed6ca9520e637b6f192,dragons2171,23.79324999
0x9548052b0428ebc1cbf52c7e3085c3664da0c764,mama-okay-bears,23.784387222947085
0xae347cb15c79d56ff3f162cb4089954e6b2fc901,virtus-and-valor,23.781585799999863
0xc315c1982efab100b4a3eca4035567358f85bbb2,numbagoup,23.774900000000006
0x9b1aa69fe9fca10aa41250bba054aabd92aba5b6,ethernal,23.769000000000027
0x4faebe39e708aca4fe4ee46c6365493e88546a8e,hype-aliens-prime,23.74532300000003
0xc0b4777897a2a373da8cb1730135062e77b7baec,grants,23.730030685080003
0xe3df3eb890d1e2e130e7c78d9dc10a478bb1a630,bobomaid,23.722989
0xfee26b861d62e746aadf8b6fbd067dfbf4ac232a,the-house-of-mempo,23.72175000000001
0x08128240b68a3cbb5fa9761626c7b9523de22903,goneoff,23.716890000000042
0xa186415c5fe3ee3c22b73f7d2246d50622a251bc,mikedausend-editions,23.70789998999997
0x61d0bd0264791ac61739eed64c6379a65d57dc27,32px-pandas,23.698318260820503
0x828e2cb8d03b52d408895e0844a6268c4c7ef3ad,seascape,23.681194631216446
0x5ae16ab37d6d8cbf257bbdd392033783b0c20afc,the-order-of-shadows,23.679713778044462
0xa8bdf98e632e9d223dea24ce0b7f4d7c035170d6,psychopunks-nft,23.66750851858265
0x2ff5556f0084bd6e7a267db17d788d3c00670c74,tjoeditions,23.641799999999993
0x537edfb50100974af813f263ca7714ecc4c7ba40,nftnftlol,23.63975000000001
0xdf3e1410841124603c89e2a7823bb6a34dda4ee0,fydcards,23.622000000000014
0x16b9805a107d0c2803d1f995f68379b975a970d2,token-fighter-tkfr,23.578937
0x21e6348da1793ce4700180ba56c627cea756f5c9,cryptobots-v2,23.571000000000005
0x8ebe0c66e7d38d3d6540d3a55f8bb03f2f0e5b00,deaddudesociety,23.558046954987784
0x0e92164df9bc46855c9476384abc4e8fd2c47edc,porphy,23.555
0xb9310af43f4763003f42661f6fc098428469adab,name-for-adventurers,23.5336172750377
0xdd9dae51ec0b2514b088bd8b0a53b466d5ae628c,wwe-official,23.51297576954216
0xf76fadc5e6c32ea83604428d588b0a00f74b9f7d,jaknft-editions,23.484
0xa26305c8181c42677226a59e5e9ca842ec23caa0,life-in-japan-v2,23.450000000000003
0xef7c89f051ac48885b240eb53934b04fcf3339ab,latent-works-77x7,23.43797000000002
0xe0ef2610bf1c932ccc363beb5c4b65f0f4c1ddfc,squishiverse-items,23.43732000000001
0xb7ad02b2851248bf7bf257bfeb003080105ac4ab,dwc-genesis-diamond-pass,23.429999999999996
0x2780086dd9ef2589750ba1eea901123ab84d1f10,ben-baller-gems,23.396158249343245
0xb3fdef57cec7164ef0091ff63bada4fa42df27ea,ben-baller-gems,23.396158249343245
0x280afd45d12103fed9effb9e8b045e5aaca0a97b,fud-finance,23.348
0x774418646555f414cbaeca6cf3c72a0613d4dab4,unifty-io,23.324460000000002
0x71229502038187c313399d6731ee8591ce4313e9,officialhoodapes,23.31964800000002
0x6586aee1bad2f2ff809ba514db4d0f406426c902,heyedu-founders,23.22
0xdea8e779d9b39f1022c546f8ae92430d85cca3ba,second-self,23.208399999999987
0xaac767b99fe21e5c38695046b91a2a1d3b30ae3e,og-iscat,23.186000000000018
0x5926a6f1200adc527d7c0eaa62ece5db89f932ac,breadaverse,23.185233445686848
0xbc5370374fe08d699cf7fcd2e625a93bf393ccc4,nifty-football-trading-card,23.183400000000034
0x5ada44a9e51170e4ba670a29d9ea68e7afd13a90,bored-cat-origins,23.178412873999992
0x9b1fe6fac3af7219b1a3e10956733b643798cc57,thugpugs,23.13768999999998
0xb53959e3ca67eb6297397c563da62037b06f525c,abstraverse-1,23.132999999999978
0xb53959e3ca67eb6297397c563da62037b06f525c,abstraverse-on-os,23.132999999999978
0xc5dd321472f80a3ec9779f55cc1af854712fae70,good-karma-token,23.099999999999987
0xd4b61ef46ad352ea6b8846180c4fdd59f36056a1,ape-harbour-dinghies,23.088160000000038
0x56074ac10eef4c63428e0be4853e5bcfebd42bd0,machi-x,23.076922250822
0x13bd2ac3779cbbcb2ac874c33f1145dd71ce41ee,companioninabox,23.073834439900004
0x46b95a569ef932adc1ebe0000727035ee1f2da75,eth-r-brews-official,23.07102588999999
0x54e142d6bd03dbc5ea4365e326c8dfecfcb71fb2,potp,23.06355898899002
0x48a513e9ece989b7b16c00a1af0c37fd8280df4f,lightographs-v2,23.058999999999997
0xd1d30b80c5efb9145782634fe0f9cbed5d24ef3b,people-land,23.052099999999996
0xb333d769c880988fde317daa1d6851ef54b09713,the-cryptoes,23.050699632372233
0x6d696d6982d2332f44358d9673c14a33780ea531,smol-studio,23.03990000000003
0xc61ebc2686a2f3f92ec36e6450e0566728d23cff,chipart,23.032529599800007
0x8f00355a7978d994172491ace680d6003a56f8a4,sancoiffureladies,23.030449999999995
0x9e12bfbf6ef6460e697548fac727c58f2be27875,afwifl,23.019999999999992
0x5f61975816ecdc761fac1e4d6359bfd4c3941e2f,gaussian-timepieces-by-takens-theorem-1,23.011304535140344
0x48ebbf5a0118d6188754ea7d1d20fd343af07c5e,matt-gondek,23.000599999999995
0x6fd4c7b88a460f2070c7650246ab07cde92a6e31,matt-gondek,23.000599999999995
0x7d21863674034d7d285deff283c4d68b2c209a02,matt-gondek,23.000599999999995
0x9496dcb714ef65b1a083ed9228b7904e421025ab,matt-gondek,23.000599999999995
0xacad530cb54f52f05fa56cbc95cddf471ecadc21,matt-gondek,23.000599999999995
0xb5a19b9aa60e96b85f0786ac88871cda72cb94c5,matt-gondek,23.000599999999995
0xc5d3b7dffdd2ae694025e8010aa03a409a108237,matt-gondek,23.000599999999995
0xf9acfb7a7b83344c636e3f3099ef11767b4488fd,matt-gondek,23.000599999999995
0xb7ac861e409fb56274919ab8f202e9b3dcc22374,mystic-sisterhood,22.952347879799007
0x9b4653c59deb390769cabc0a91c35b6ba13efb0d,cryptokarlsnft,22.941810444429013
0x24da9ec2cfb5416025b46748481217d0b3b1400e,luckytreasures,22.938909999999908
0xeb58af5f7a6e050e170bf0ebf0df21d2d713f494,hungrybunz,22.923989599000024
0x0da642e3ed481b119cc212b6f1c9bef04e3211ab,cryptocelestialsnft,22.91216377499982
0x0760abbcade5fe056bbd79a625ca2e18c17dc0e8,nqub-nft,22.904961000000004
0xf506f1ab233c72a424f1b83e055cbfb0ca0dbca1,drrt,22.904273985364355
0xcc1348710a9d0d6057b7a85f36362ef6370b46b2,twoplustwogen3,22.889509999999984
0x1833c523b1f48c718906c002f613bea5a6c89dde,dungeonloot,22.82514889
0x138c22060d681cabc60bd83e9f5612f95725ee9f,dragonsaga,22.821649999989408
0x772da237fc93ded712e5823b497db5991cc6951e,everdragons,22.807097022661118
0x722ea3c9d160fdcb89858db369de0fac32cc8641,poolboys,22.786472355900198
0xde3a8b06113d18e41949812b77716ea865aa8f48,foxyhounds,22.75239140000006
0xac50f88d21aac6760d8b4a44e6a73667e17bb251,twofaced-punks,22.722756300000018
0x86685534e63c5c3aabc6346b26ae543d4f1bd208,flappy-moonbirds,22.721878789989987
0xc3398851398a7fcdab970fd86e5115337600a826,ziggy-v2,22.7186
0x158dbf224aca3955cc38a6d967d8b1e03a48d21a,neopunksocietynpsofficial,22.710312222222232
0x58c6c6e4cabf14d47af0431e900ff2a922ee7baa,futurart,22.68176692
0x057847a1c11a34d1a92fb61e87d38707a9ee34c7,howlerzprey,22.67487270405884
0xd0bbc12e786b657c4c94d81224749fbd9eef5eab,why-was-6-afraid-of-7,22.67406600000001
0x1f27b6676aed74571c86a9a2684f86af8960a1d8,timepieceapesocietycollection,22.67313930000004
0xcaac5b941b9489d1e942f7e41e40580f403a6393,megabonk,22.668200000000002
0xb48b44d1d0780ccd1763fbf57e6ceb12bdfaa781,crypto-brewery-official,22.649690000000003
0xdc99aff285b830c81d1a29f138f1878328106cc5,jerkface-genesis,22.612000000000002
0xc41764b1f33e186ae5a3bc6a49134b51722531f0,gybs-club-nifty,22.6
0x72d5300f1e882983ad740d047d9a7c3e6b407638,pxgarypee,22.588902960649985
0xf1944301a68f226796c4f6a46b98b149dcbbffc1,0x0dao,22.57968999999998
0xa5b7432b2c611fa2818cdbe01b73b03521f8d308,face-shape-art,22.579
0x91a7c7ca17f9f8579ac0a34fa0203f99fa37cf48,hawaii-wave-spirit,22.567670000000014
0xe52d18503d87e481e07520dc23a018126a87b0c2,hijabiqueens,22.551099999999995
0x344b5b42dfd55622692b15d530e88222d29527d7,rpdp,22.526979860000022
0xb113f4a2bfe541ae99458b1fa29fe2440cfd0142,yuga-punkz,22.49370937900002
0x14c4293d7e7325cec8c52cea3df37d91aa9cc7b6,cryptoservalgame,22.49316396275964
0x49b86c1c88cec2def5a8ead5b4f977445877f99a,goodluckgraphics,22.492806900000016
0xb48b44d1d0780ccd1763fbf57e6ceb12bdfaa781,cryptobrewery-v2,22.49169
0xf800263e11309e6c70afb965d0417f9c1a2251b8,badassapeclubofficial,22.490052998999982
0xdab2556e3a2827ad4af7fe88ad0271d62aff9890,yogies-mansion,22.48969985277507
0x764eda73b7d5f8e5cad58083aa49662eb3bd08d5,mythverse-genesis,22.483099999999997
0xc49cd62d0a38bb06b72087e2ba889ae36ef1c873,the-vogu-mutts,22.45888396726236
0x665d8597340f61816ed727ea3e0d7368468fe70b,skull-dungeon-genesis,22.444155698999985
0x2f3a9adc5301600cd9205ef7657cf0733ff71d04,liquid-invaders,22.429578687798987
0x6cc8925778bdc20c9d98592bb4bacc2249782dd3,shinobros-genesis,22.410200000000003
0xdd15feff50c9a9a7b64b98d2a345f515036cbcdd,gestalt-by-em1t,22.400000000000002
0x2b91452ac1e275be23a7a7e38102586f3c5c950d,boldandbrashclub,22.388320001000004
0xe49ef50a0ec9f731207cee6199058192a9c9ebb6,professor-elon-rocket-factory,22.38761100000004
0xa79f99fa764839cdd800b51208dbfe6d8d5a6720,lonelylegendsgenesis,22.360637000000022
0x566df416664841a4abf109c95c24d4161910e9c2,thankyoux,22.3557
0x5f47ba722491f5775f7b47d1b8dc927ac7326c40,thankyoux,22.3557
0x72a95876cfb5b001bc33a982bafb8f36f26ae8cf,thankyoux,22.3557
0xd8ff23d27fe7b4382dc8953d7f685e269ea22687,thankyoux,22.3557
0xdc89669bb478506078ea5c1644bbb09e072474e7,thankyoux,22.3557
0xe0bb927d02d404cc216b6b8ac7c9b74681f059fc,thankyoux,22.3557
0xee03ec62ddfa8b3eff3ffe40201652f1a953f70c,thankyoux,22.3557
0xa10bbb611ea2254c5b9925f186f0ea2fc944c614,meta-sneakers-genesis,22.350500000000004
0xa4f6c450e515adfa8e4efa558d0d58087e7d59e3,usr-message,22.327554999999997
0xc43a7d62db13573315492f466f33b61ecee75081,whowhos-treehouse,22.30985939000004
0xb88dfa2aff0e3baf51c3999bfaa403c32d0630d0,monochrome-by-heart-you,22.300244000000003
0xa94f854b833c266dbe0b64955b586de3c42be311,partybones,22.29231737327018
0x80d5f31c85e969b580b2ad4f868b889c88b2f816,satoshibles-special-editions,22.2917245
0xb2920bacf42fa54563085ffd8a185dedb84ddd6d,battle-ape-game-official,22.2902199
0x8510b7b968f6664136f557b079ce79f72d5b4aab,message-to-martians,22.28190999999997
0x349598b7d168d19d50bbd4f59672612b1f4ac75f,nftcctiger,22.272389998999873
0x5cbb7f30cc090e21cea12673a41da614ffb5801b,undead-ape-society-official-link,22.259699999999995
0x85773c1d866c89ca0b7c700f27e95a028a46b9e3,xyo-world-3-0,22.243999999999996
0x2fbc53e14ea8e4c23be832a0389817e77744fdc1,otomotors,22.24101000000001
0x2b6eed95163e5e3a89846fa3c9cc77372b151247,qverse-nft,22.223800000000008
0xa68909dfc6a4e28bad6a46335b4dbd535addcde2,hobbittownwtf,22.222928589000183
0x20c34eb95ebec100ac7c7ad934435f2002fe2703,thecryptobabypunks,22.215600000000002
0xfa262a0ec445c0cf1f95fc8cb8a810e9dcb871b0,thecryptobabypunks,22.215600000000002
0x4044c910abf8e19b90418275e787cce902abce3d,tjtcheetahs,22.200700000000005
0xccb49785cb800575082b43b8b6f8bd94d6bf4f89,moonrabbitsnft,22.186875847969592
0xa7b9c5050dba13096255763556aa14d3586497c9,atlcollection,22.177680000000013
0xf585bc6ac59aa6070c92eac2d2ea2fc7a1997c78,harrys-hammer-club,22.159864277787783
0xb644476e44a797db3b8a6a16f2e63e8d5a541b67,isotile-furnitures,22.157248999999997
0xee2e31bfb7a68a8fbb75fb7cb1908cecdabc8500,piratepalsnft,22.10637899999997
0x7f16f51c578e44c497327f8dcde65574c32b6b04,metamint,22.101249999999997
0xc78cd8ab5a99e295d31da3230319ebc2f285514d,fundaes-nft,22.068879979999966
0x20596ca5263fa107c7dd0f1fcfc7e2bba272b5be,kevirenedao,22.020984465399053
0xfcc810e8df22a6d5ce4688338b2f7a47932e96a6,halendid,22.02
0x06c232ecdea625545e57c2f038b5426c85cfd3cf,zombiemonkeys,22.00737999999999
0xa5d2b92091df326007cb5b856dccd702aefaf361,generative-dynamic,22.000000000000004
0x697939a390396ba342a31679e57d6baef28c8fda,inverso-mundus,22.0
0xa9d332c5cf30dc83b43cc098652c3eada9a1a91c,tegsnft,21.98749899900001
0x7093c9d9692b2f59796f9329cbb7bc282215d7d9,the-crypto-traders-v2,21.980522042400096
0x0db15d5918e575cdc2fa6e9c46ae4a2edfc44c7d,unicorndao,21.970000000000002
0x00e699bb8d011585e6429fc2f2550743a38d7f8f,ogcryptopuppets,21.88
0x69690fa25f3c2d4ccbf0e4395b098951f7473ccb,tall-neck-tribe-skeleton,21.87794900000005
0xb74b2a191fed79c0b39bc2e7e6411387512e2bb7,thecryptoqueenz,21.870220999999997
0x832a784baf6010cce7271528a8613bb8016bb621,nfyeofficial,21.869319314626324
0xa83b409be1ad79ef27d8e14a3d6aaed7b40959dc,proudlionsclub-official,21.860000000000007
0xc2cf795ffb22e8cdb3f96143422247769ab6920a,pest-demand,21.848899999999997
0x3edf71a31b80ff6a45fdb0858ec54de98df047aa,blockchain-art-exchange,21.825762915661496
0x8efda17955f641feb2f2a2315701505ea8a498a6,gimo-19,21.811110999999975
0xe64947ade01cfd5beac257c50d84d1acf661e474,uncanny-unicorns,21.809899391554893
0x76c795f55ffa4a0675f35f7a68e6189586b45e29,spooner-nft,21.807599000000014
0x765433c059efee858239a820fe58c44973e7283d,didierra,21.799999999999997
0xef379b697e3f18278531f1cabe283dd70b2f4842,flash-genesis-pass,21.781
0x14729ad351d30dc29505324247942ad10a4edab9,phto-curated-collection,21.776000000000007
0x19100691b3559b586b9dae5bc0166b89a63170c7,aterium-universe-genesis,21.75094398889888
0xce69a87c02baa8c5f17ed7eb8b1c2657afc2e1af,inft-assets-by-alethea-ai,21.737568968989898
0xf1efe6bc808781424b46f149b461c6b006d641a4,plan-x-art-gallery-v2,21.73
0xa3a1cacb347dd03b5dc2ed307cbe7bafd02d6260,in-crowd-alpha,21.722299999999994
0x1b0b98a93f0ac2fa135bd92a14a46f905f0aa455,soft-cat-club,21.713564143957477
0xe543f7311d4f97ed2d67be409cfa353127d7f42b,wearesatoshisnft,21.700649999999893
0xe37aa7c85a763da1c6d58285a465c2e5da84471b,the-foundry-mocda,21.689999999999998
0xcdcc046cfcdfb5ceb3d8cab2022cf89f36caec7b,gernge,21.682000000000002
0xe283dddc1d93e40e3748de182ff0219cd154372e,sneakygoblins,21.676618400830797
0x66c2b73ebd36b06e31b6e417b4c550f10980ab1d,primeapesclub,21.669404440000058
0x15d98e8762b2183d8ad313de3cb247c9064dfd5d,regenz,21.66741593273408
0x4d756257df43d5b00242461a60c94c906eedfe67,more-or-less-yungwknd,21.665380145485702
0xe9659e2b0c3c4986ce2c57bb921e4ab23cc6e367,the-meltiverse,21.650599999999987
0xcf23fcbce77ad4540a1d63a6c3ca178459aa59bc,mechalands,21.63689999
0x8cbe54309ccd8ecc9ce3b02fa6bb88e29db21333,water-magic,21.616416245984404
0x9055c327986ff80b0580a45d2e2d715963152fe9,waqwaqisland-jason-seife,21.599999999999994
0xee37e56f3a47d7c752c92407064f96077338fd5d,happy-astronauts-v2,21.599972199999993
0x32a984f84e056b6e553cd0c3729fddd2d897769c,millionpieces,21.583884673515314
0x47d728a3e917bc3665db384ba0348c11a2d37813,swag420blazeit,21.56
0x7685376af33104dd02be287ed857a19bb4a24ea2,cryptocockatoos,21.55495987025504
0x8a39d3de2751e995267ef850cab4871a2d227d5e,glowfriends,21.513595000000013
0x0f1ab848506c495cbf3ab126a3286d16c05529ca,piligrim,21.484307902212155
0xbe05d95647ac4b51bca501b7e97d81d5ba470cce,snails,21.474725927809683
0x5bc1d68f6a9aea23f2fb54baf7f67c0662194e9a,feudalz-animalz,21.458920000000038
0x8d78ebf503ec71874427ba7f52ea75159e528585,gym-a-club-pass,21.458647988999974
0x5ca317d70c10f47b3f6c50e0e8b4018d9f93ac40,rebel-kids-familiars,21.455407690778067
0x5b19518e78de2fc0c8d9aced836d17a5ada8aca1,metawolvesbyunsignedartist,21.44327090000017
0xa612684660475d8b8bff0de403232bd38c267cd6,glory-to-ukraine-by-tristan-eaton,21.433877778888807
0x6fd3fe10d2cd28aecf1ff4153e8d3a80d077ada9,unusual-guests-collection,21.418635450000057
0xec6c17475a732e3800d744ce3aa514a4ca40f100,1000eye,21.418000000000003
0x2eea923f8f982b2613e8de93152909b596d39f09,lump-rapture,21.413399999999992
0xd862d9e36a8d9887ba330fbd1e3edfe76fe6cb1b,shinkeishoku,21.403454180768776
0x4238e50bd593119bbd0baed05f9851eb84a0b0b7,great-ape-bananas,21.39338001563369
0x4de896338a464d9aa3a5496271f3eea8cfb53d4f,azubears,21.379659999999998
0x74fdce4a5abaa0c8c6933e80ad4fec50a0270d11,tejiverse,21.360241989000006
0xbbd957ee98aa9296f6d192fe7eaba71134097238,highrollerapeclubofficial,21.359912771569203
0xbc61ac336d5558ccb9c304f62a7433e866d1c7e9,highrollerapeclubofficial,21.359912771569203
0x21a574fed114df1874e62600e59aae8b77e9d40b,time-travel-tots,21.356443550000087
0xba9e9e3c437ee98b88973b95e405fb5092939917,time-travel-tots,21.356443550000087
0x8158bdd0286e5b2384f2cf4eba94e741295d437e,boysclubzaddy,21.332601397000026
0xdba1365c16980a5b82170bbcc7a33fb0bc05af8b,noonenfts,21.319230000000015
0xce3b7b50a55ea40eb6a089c37ab52cc769840d75,deera,21.31379
0xbfd5329c285b485baa5f45e2f7d8cf100d3bf0ce,nft-land-alpha,21.290800000000004
0xeee79d0b304add88171e56d582b9ec2a2bf6ea06,the-financial-advisors-club,21.277892278295397
0x55ecd70df7b4369b0fd82ce841b3ba8037c034ec,brave-series-more-want,21.2546
0x35983810b71cb3b53b9c81d084daf96b0cece2ec,andres-reisenger,21.252
0x9f8371fe1fda39d76684be54fd4605f4932d6755,andres-reisenger,21.252
0xe3be322336b19936e934d861094275b24242cd3d,andres-reisenger,21.252
0x006936f22c894f8196ffb3ee847349cd35219f55,immortals-futbol-club,21.245
0xc1a2f17a31e8fb8c45aacc8c62c099339ab89d0a,0xred,21.243572838824843
0x7032e0eb1f32e485e530710d9db5e98e175d8572,lobsterbeachclub,21.236180099
0x6399b3f8438d9ec06163f6633eec837c074b7874,cryptocastles-official,21.206876956968998
0xf8e9776840639b0ffea1ecb31fadf974cf48a435,thebattlebunnies-genesis300,21.183925999990002
0x9f5a47429d263f5f6c0d3c7423364e73f6fc3174,alpha-mutants-genesis,21.146535899989992
0xc51aff3847fe4e5f2930445d640054d0460ce722,leslie-kee,21.13476571973492
0x65dca230a9a4933ace65f79cecf1fdccceffd5ab,toyznftproject-old,21.119380000000007
0x5839dc92662e73a4461ffd1fcd7d91453b1b36ce,time-to-travel-worldtimer,21.114136698000006
0xdeccd8da4a6f9b6f4a8da8012c11d2da912edb7b,pranksy-time,21.093
0x196c10c2e94cecde426d1138731fc32fee2ec24d,doomsdayx-gen-01-haleek-maul-platinum-nft,21.09
0x311b6bb865f3350df3fec0c5a63ba2451f06587d,octoronriftgenesis,21.08772398799999
0x2a5503280d66a47de0754ddc73252ca9a4e93dcb,hippyghosts,21.081405
0x65c5a3635fda531aa3741382808c83fd7b43a904,hippyghosts,21.081405
0xec7370ea9f189b6b185322c312e61d35cf1491bc,zoodlers,21.051181190000015
0x7a6e63979d05b22d9da02acc7380f5a92266d953,blockfame,21.051000000000013
0x0c6735263ff6c83b47306331cb9c61fe88ea1f26,aluna-music,21.045900000000007
0xf18e1d9f893f7f175c9ec2df562a3b1e448747a6,timeit,21.025049999999926
0x35c7115350df03a87b3aecdd3aa452c5a6960d6e,kevtoadz,21.023510952490028
0x35d8a7355a06e8c55ec0b861ffa11ed73abaa7dd,khan-v2,21.0
0xb6dc6d6e16ac9dbb74684de94da7a158ba582bb2,joey-the-photographer,21.0
0xd930560fe9bd66a22e191be426e186249c794b71,thebeargame-geny,20.989479000110986
0xbcc103900a50f469dbcffad8a15e71ee5d9e1ce4,dream-gardens,20.97716654321
0xe2e59d9df94b11366c96d965433f85d93fc3295d,lastfuckingwords,20.943500000000007
0x749b9ee5d1d5ff200c5975b6331dbcc614fef07b,badaliensocialclub,20.942022763096755
0x4c4808459452c137fb9bf3e824d4d7ac73655f54,quilts-on-chain,20.915539989990023
0x40b1c0fc7c9849298ce4fe57d06aa44b03588ffc,demigodsofrock,20.89669513699101
0x14c93de3b7665373a398e3b75613666213c8fd1b,dadmfers,20.856199999999934
0x68ccdcf9d5cb0e61d72c0b31b654d6408a93c65a,dadmfers,20.856199999999934
0xd7e603ac5a64a7327db5a40cc45e88ae272ecd1c,oceidon-blox-nfts,20.84553759999999
0x0e3dd6155c260760a1d459ba9b83f978bfc4931c,objective-spector,20.815690000000007
0x174be2a7e44072df43e6df78e11deeb48227c500,rezd-robs-v2,20.81056032106672
0xa23147f7757f94df82bc9c062b9f58ff1e1d69bc,poodlesnft,20.79000118800006
0xd757cd0fbdd08c91e1f587979cab3805b570551e,gero-in-training,20.77760000000001
0x279f1abb8649ea5af64afacc6511cb41f512bec1,twobitbearsgenthree,20.76740677999999
0x8e6bdb45fc20f29dd20c23ba16de97ced6de9e4e,gine-c6llecti9n-by-6ix9ine,20.736223871973113
0xbdb91d4cc58ad6c3ff5e848b8d1f0ff0b35a9467,ether-troopers-mint-pass,20.733880000000003
0x916758c4588d0614488f2c53ddc6c337a245d7d7,ghostbusters,20.702621969298896
0xa7c6715f79e7cbc781b15a2ec411f78a5a13789c,totality-by-hideki-tsukamoto,20.64899999999999
0x3fa3bc4aa2874977130e5f4d92fd96a03367efbb,onchain-kudasai,20.612169999999995
0x94eb22709273659046f1fc34c1de771b45ea8107,0xidentitiesgen1,20.60359888788888
0xb4987007a56387e4e09164e2492585c854a963ed,empowered-by-paris-empowered-women-empower-women,20.5490101
0x618c4c2537093e586dadc357b570f8913b14c05e,dads-by-rami-niemi,20.548438999999977
0x7cc78084e8d7b2be045fd23d0cdf749599db6eb4,veedao,20.53855000000003
0xfaf003086fc76d54ff9d6e003180c55d9b5f0223,metacollar-official,20.524901999999994
0x3d3d9cc92dba4559d0f862e34faa33e9967f6534,thecaptchas,20.515448733186968
0xa295451716df5cab9cdbeac9b3eca726488d22c3,lunatic-foxes-lfox,20.507877997769025
0x912f8a729166720b7fb7fb00aba7c89c432b160c,pss-silverbacks-official,20.4969
0x8b0a2f80368de2ab9ba918fa33cf9259fd1c1250,muse-dao,20.49347689999999
0x40b811e1d8856e9969c3608ea6b78e26ca44e0ec,mad-frogz,20.491466113774063
0x69139c63ab03b522b8cb0a80770cce65a5212016,carpenterian,20.490000000000002
0x6df054c15a2233587df1974814db197402cf3bab,dannysdrawings,20.48774998000003
0xc6faaaddaee6953be305512fe59b3be43f2a61f1,dannysdrawings,20.48774998000003
0x83f9ad9f170f0b6b792c8f85cc91d1afdd33c8c7,ancientwarriors,20.462589899999962
0xc9eb5726162a9ba77f09f2050ca74f01259c0c5a,pixelversenft,20.447333029999896
0x8415d610f19641d97c088b532663cdca3dc58826,apocalypse-art,20.44009999999999
0x361d9583614e2e47305eb0fb95aab6f66f436bef,irukandji-official,20.438682395999994
0x5afdb1f4fafbbe5af3b9f286c93bdcc6f2859ad1,metasquatch,20.437794136900035
0x20c59144068da83d9c6fa27339421ea90e265f2b,markverse-official,20.436799999999998
0x67e6e27da4aead180d1b1dd220aa7cb1d3a60b73,bounty-games,20.433376000000035
0xc74ba10b64e851997220a5d0efa20aa3f997d569,completely-pointless-nft,20.421700000000026
0x806bf9a1c54d76b86ed1c871e38c6d373ce6c809,mutantflies,20.4043999
0x36a633fd05c0edc956fc2e8ee25f7fc76b7cccfa,zombie-penguins,20.389843050475253
0xf849e438893e2b2a591bd8e3e42e401adeb2e352,unidentified-contract-my0o0irfgc,20.38851207
0xef2e3cf741d34732227de1dae38cdd86939fe073,frycooks,20.386551109041555
0x9647e2695032cee536caa4a2feb95a996c280636,newfrenchtouch,20.359
0x52f6af183a4680ee87d1403e8e8d25fc2c569cc5,ghozalirenedao,20.353393216190085
0xea98ccd7d02c6933c96a31c9e0cb31ceaccf18fb,alphasnakes,20.34990854500002
0xadeadd157904040b99bffb07d935e7f97e210a4d,guardians-of-aether,20.34913889980005
0x805ea79e3c0c7837cfe8f84ec09ea67d43465da1,based-fish-mafia-wire,20.312929900000007
0x9aa62baa781021b32f011733fccae843a5dc0fff,eureka-rabbit-mystery-box,20.302996900000043
0x05febf6a40a672854b3549f2b814e9a9946e6cc7,the-floor,20.298372216286925
0x83f1d1396b19fed8fbb31ed189579d07362d661d,hymns,20.296800000000026
0xb6283b2e41843612cce2a70a87cf6edb9f40aa8a,cyberkey,20.294938000000005
